id,title,overview,genres,keywords,cast,director,release_date,release_year,runtime,vote_average,vote_count,popularity,tags
39269,Out of the Blue,"Dennis Hopper is a hard-drinking truck driver who loses control of his truck under the influence and slams it into a busload of screaming children. After serving his five year jail sentence, Hopper finds his daughter, Cebe (Linda Manz), the love of his live, grown into a rebellious punk in a backwater town, having barely been looked after by her junkie mon (Sharron Farrell). Cebe's hopes of once again becoming a ""normal"" family painfully proves to be doomed, as she desperately tries to hold everyone together. Hopper's loose, naturalistic style and sympathetic, yet critical attitude infuses the drama with a painful power that finally erupts in a devastating and thrillling conclusion.",['Drama'],"['punk', 'independentfilm', 'comingofage', 'teenagegirl', 'alcoholicfather']","['DennisHopper', 'RaymondBurr', 'SharonFarrell', 'LindaManz', 'DonGordon']",DennisHopper,1980-05-01,1980.0,94.0,6.5,17,0.679351,dennis hopper is a hard drinking truck driver who loses control of his truck under the influence and slams it into a busload of screaming children after serving his five year jail sentence hopper finds his daughter cebe linda manz the love of his live grown into a rebellious punk in a backwater town having barely been looked after by her junkie mon sharron farrell cebe s hopes of once again becoming a normal family painfully proves to be doomed as she desperately tries to hold everyone together hopper s loose naturalistic style and sympathetic yet critical attitude infuses the drama with a painful power that finally erupts in a devastating and thrillling conclusion drama drama drama drama drama punk independentfilm comingofage teenagegirl alcoholicfather punk independentfilm comingofage teenagegirl alcoholicfather punk independentfilm comingofage teenagegirl alcoholicfather punk independentfilm comingofage teenagegirl alcoholicfather dennishopper raymondburr sharonfarrell lindamanz dongordon dennishopper raymondburr sharonfarrell lindamanz dongordon dennishopper dennishopper dennishopper dennishopper dennishopper dennishopper 1980
55180,The Last Big Thing,"From a bland tract house on the outskirts of Los Angeles, Simon Geist (with occasional help from his platonic girlfriend Darla) wages war against all of modern American popular culture. Geist starts up a magazine called ""The Next Big Thing"", which he uses to confront and insult upcoming actors, comics, models and rock bands. As Geist's mysterious Underground Agenda escalates, will he become the ""last big thing"", or be co-opted by the very forces he is railing against? Written by Van Film Fest","['Comedy', 'Drama']","['magazine', 'independentfilm', 'counter-culture', 'model', 'arrogance']","['DanZukovic', 'MarkRuffalo', 'SibelErgener', 'JamesLorinz', 'YulVazquez']",DanZukovic,1998-09-23,1998.0,98.0,6.0,3,0.678475,from a bland tract house on the outskirts of los angeles simon geist with occasional help from his platonic girlfriend darla wages war against all of modern american popular culture geist starts up a magazine called the next big thing which he uses to confront and insult upcoming actors comics models and rock bands as geist s mysterious underground agenda escalates will he become the last big thing or be co opted by the very forces he is railing against written by van film fest comedy drama comedy drama comedy drama comedy drama comedy drama magazine independentfilm counter culture model arrogance magazine independentfilm counter culture model arrogance magazine independentfilm counter culture model arrogance magazine independentfilm counter culture model arrogance danzukovic markruffalo sibelergener jameslorinz yulvazquez danzukovic markruffalo sibelergener jameslorinz yulvazquez danzukovic danzukovic danzukovic danzukovic danzukovic danzukovic 1998
44990,Breaking Upwards,"'Breaking Upwards' explores a young, real-life New York couple who, four years in and battling codependency, decide to intricately strategize their own break up. Based on an actual experiment devised by director/actor Daryl Wein and actress Zoe Lister-Jones, the film loosely interprets a year in their lives exploring alternatives to monogamy, and the madness that ensues. An uncensored look at young love, lust, and the pangs of codependency, 'Breaking Upwards' follows its characters as they navigate each others' emotions across the city they love. It begs the question: is it ever possible to grow apart together?","['Comedy', 'Romance']",['independentfilm'],"['ZoeLister-Jones', 'DarylWein', 'JulieWhite', 'AndreaMartin', 'PeterFriedman']",DarylWein,2009-03-14,2009.0,88.0,5.6,12,0.67457,breaking upwards explores a young real life new york couple who four years in and battling codependency decide to intricately strategize their own break up based on an actual experiment devised by director actor daryl wein and actress zoe lister jones the film loosely interprets a year in their lives exploring alternatives to monogamy and the madness that ensues an uncensored look at young love lust and the pangs of codependency breaking upwards follows its characters as they navigate each others emotions across the city they love it begs the question is it ever possible to grow apart together comedy romance comedy romance comedy romance comedy romance comedy romance independentfilm independentfilm independentfilm independentfilm zoelister jones darylwein juliewhite andreamartin peterfriedman zoelister jones darylwein juliewhite andreamartin peterfriedman darylwein darylwein darylwein darylwein darylwein darylwein 2009
285743,Alleluia! The Devil's Carnival,The Devil's Carnival: Alleluia! is the second episode of The Devil's Carnival. The episode will revolve around the war between Hell and Heaven.,"['Music', 'Horror']","['carnival', 'musical', 'sequel', 'devil', 'darkcarnival']","['TerranceZdunich', 'PaulSorvino', 'MarcSenter', 'EmilieAutumn', 'NivekOgre']",DarrenLynnBousman,2016-03-29,2016.0,0.0,6.0,2,0.674398,the devil s carnival alleluia is the second episode of the devil s carnival the episode will revolve around the war between hell and heaven music horror music horror music horror music horror music horror carnival musical sequel devil darkcarnival carnival musical sequel devil darkcarnival carnival musical sequel devil darkcarnival carnival musical sequel devil darkcarnival terrancezdunich paulsorvino marcsenter emilieautumn nivekogre terrancezdunich paulsorvino marcsenter emilieautumn nivekogre darrenlynnbousman darrenlynnbousman darrenlynnbousman darrenlynnbousman darrenlynnbousman darrenlynnbousman 2016
46989,Blue Car,"Gifted 18-year-old Meg has been abandoned by her father and neglected by her hardworking mother. Left to care for her emotionally disturbed younger sister, her world begins to unravel. She finds an outlet in writing poetry and support from her English teacher, Mr. Auster. But what started out as a mentoring relationship begins to get a bit more complex.",['Drama'],"['independentfilm', 'womandirector']","['MargaretColin', 'AgnesBruckner', 'DavidStrathairn', 'FrancesFisher', 'A.J.Buckley']",KarenMoncrieff,2002-01-11,2002.0,92.0,6.7,13,0.672695,gifted 18 year old meg has been abandoned by her father and neglected by her hardworking mother left to care for her emotionally disturbed younger sister her world begins to unravel she finds an outlet in writing poetry and support from her english teacher mr auster but what started out as a mentoring relationship begins to get a bit more complex drama drama drama drama drama independentfilm womandirector independentfilm womandirector independentfilm womandirector independentfilm womandirector margaretcolin agnesbruckner davidstrathairn francesfisher a j buckley margaretcolin agnesbruckner davidstrathairn francesfisher a j buckley karenmoncrieff karenmoncrieff karenmoncrieff karenmoncrieff karenmoncrieff karenmoncrieff 2002
35944,Lucky Break,"Half-way through his 12-year prison sentence for an incompetent armed robbery, Jimmy Hands gets a lucky break: he's transferred to a prison from which he can probably escape. He convinces the governor to stage a musical in an old chapel next to the prison's outer wall. He rounds up volunteer actors and puts his escape plan into production. Two other barriers, besides the wall, confront him: the arrival of a nasty inmate, John Toombes, who insists on joining the escape, and Jimmy's feelings of attraction for Anabel, a social worker who agrees to appear in the play. Opening night approaches: is this Jimmy's breakout performance?","['Action', 'Comedy']",[],"['JamesNesbitt', 'OliviaWilliams', 'TimothySpall', 'ChristopherPlummer', 'BillNighy']",PeterCattaneo,2001-08-24,2001.0,107.0,6.5,11,0.669169,half way through his 12 year prison sentence for an incompetent armed robbery jimmy hands gets a lucky break he s transferred to a prison from which he can probably escape he convinces the governor to stage a musical in an old chapel next to the prison s outer wall he rounds up volunteer actors and puts his escape plan into production two other barriers besides the wall confront him the arrival of a nasty inmate john toombes who insists on joining the escape and jimmy s feelings of attraction for anabel a social worker who agrees to appear in the play opening night approaches is this jimmy s breakout performance action comedy action comedy action comedy action comedy action comedy jamesnesbitt oliviawilliams timothyspall christopherplummer billnighy jamesnesbitt oliviawilliams timothyspall christopherplummer billnighy petercattaneo petercattaneo petercattaneo petercattaneo petercattaneo petercattaneo 2001
78149,"An Alan Smithee Film: Burn, Hollywood, Burn","Filmmaker Alan Smithee finds himself the unwilling puppet of a potentially bad, big budget action film which he proceeds to steal the reels and leave the cast and crew in a frenzy.",['Comedy'],['alansmithee'],"['JackieChan', 'SylvesterStallone', 'WhoopiGoldberg', 'EricIdle', ""RyanO'Neal""]",AlanSmithee,1998-02-20,1998.0,86.0,3.0,9,0.666218,filmmaker alan smithee finds himself the unwilling puppet of a potentially bad big budget action film which he proceeds to steal the reels and leave the cast and crew in a frenzy comedy comedy comedy comedy comedy alansmithee alansmithee alansmithee alansmithee jackiechan sylvesterstallone whoopigoldberg ericidle ryano neal jackiechan sylvesterstallone whoopigoldberg ericidle ryano neal alansmithee alansmithee alansmithee alansmithee alansmithee alansmithee 1998
30246,Civil Brand,"Forced to work under slave-like conditions in a ""prison for profit"" program, the inmates of a mostly-African-American female prison, Whitehead Correctional, try to take over the institution. At the core of the story is Frances, who finds herself in prison after being falsely convicted of murder, and who is told that her baby has been murdered, sparking her to lead her fellow inmates in the protest","['Crime', 'Drama', 'Thriller']",['womandirector'],"['LisaRayeMcCoy', ""N'BusheWright"", 'MonicaCalhoun', 'CliftonPowell', 'YasiinBey']",NeemaBarnette,2003-08-29,2003.0,95.0,5.3,4,0.665512,forced to work under slave like conditions in a prison for profit program the inmates of a mostly african american female prison whitehead correctional try to take over the institution at the core of the story is frances who finds herself in prison after being falsely convicted of murder and who is told that her baby has been murdered sparking her to lead her fellow inmates in the protest crime drama thriller crime drama thriller crime drama thriller crime drama thriller crime drama thriller womandirector womandirector womandirector womandirector lisarayemccoy n bushewright monicacalhoun cliftonpowell yasiinbey lisarayemccoy n bushewright monicacalhoun cliftonpowell yasiinbey neemabarnette neemabarnette neemabarnette neemabarnette neemabarnette neemabarnette 2003
248402,A Fine Step,"A Fine Step is an uplifting family drama centering on Cal Masterson (Luke Perry, Beverly Hills 90210) an award winning horseman whose relationship with his beloved horse Fandango allows him to achieve multiple championship wins. However tragedy strikes when Cal and Fandango are involved in a serious accident, ending Cal's horse riding days forever. Cal's devastation is slowly overcome when his new neighbour, 14 year old Claire Mason (Anna Claire Sneed, Glee) takes an interest in Fandango and convinces him that Fandango's competing days might not be over.",['Drama'],[],"['LukePerry', 'AnnaClaireSneed', 'LeonorVarela']",JonathanMeyers,2014-04-16,2014.0,90.0,4.1,7,0.65434,a fine step is an uplifting family drama centering on cal masterson luke perry beverly hills 90210 an award winning horseman whose relationship with his beloved horse fandango allows him to achieve multiple championship wins however tragedy strikes when cal and fandango are involved in a serious accident ending cal s horse riding days forever cal s devastation is slowly overcome when his new neighbour 14 year old claire mason anna claire sneed glee takes an interest in fandango and convinces him that fandango s competing days might not be over drama drama drama drama drama lukeperry annaclairesneed leonorvarela lukeperry annaclairesneed leonorvarela jonathanmeyers jonathanmeyers jonathanmeyers jonathanmeyers jonathanmeyers jonathanmeyers 2014
92635,Snow White: A Deadly Summer,A troubled teenage girl finds herself in a web of lies and deceit when her stepmother attempts to murder her by sending her to a discipline camp.,"['Horror', 'Thriller']",[],"['ShanleyCaswell', 'MaureenMcCormick', 'EricRoberts', 'TimAbell', 'R.J.Cantu']",DavidDeCoteau,2012-03-16,2012.0,85.0,4.8,11,0.653495,a troubled teenage girl finds herself in a web of lies and deceit when her stepmother attempts to murder her by sending her to a discipline camp horror thriller horror thriller horror thriller horror thriller horror thriller shanleycaswell maureenmccormick ericroberts timabell r j cantu shanleycaswell maureenmccormick ericroberts timabell r j cantu daviddecoteau daviddecoteau daviddecoteau daviddecoteau daviddecoteau daviddecoteau 2012
72766,Newlyweds,A newlywed couple's honeymoon is upended by the arrivals of their respective sisters.,"['Comedy', 'Romance']",[],"['EdwardBurns', 'KerryBishé', 'MarshaDietlein', 'CaitlinFitzgerald', 'DaniellaPineda']",EdwardBurns,2011-12-26,2011.0,85.0,5.9,5,0.642552,a newlywed couple s honeymoon is upended by the arrivals of their respective sisters comedy romance comedy romance comedy romance comedy romance comedy romance edwardburns kerrybish marshadietlein caitlinfitzgerald daniellapineda edwardburns kerrybish marshadietlein caitlinfitzgerald daniellapineda edwardburns edwardburns edwardburns edwardburns edwardburns edwardburns 2011
41317,Caravans,"This epic adventure-drama based on James Michener's best-selling novel concerns a young American embassy official who is sent into the Middle-Eastern desert to find the missing daughter of a US Senator. The young woman has left her husband, a Colonel in the Shadom - she was his number two wife - and has opted for the lifestyle of a nomadic tribe. When the diplomat locates the girl he joins the caravan and attempts to persuade the girl to return.","['Action', 'Adventure', 'Drama', 'Romance']",[],"['AnthonyQuinn', ""JenniferO'Neill"", 'MichaelSarrazin', 'ChristopherLee', 'JosephCotten']",JamesFargo,1978-11-02,1978.0,127.0,5.8,1,0.633004,this epic adventure drama based on james michener s best selling novel concerns a young american embassy official who is sent into the middle eastern desert to find the missing daughter of a us senator the young woman has left her husband a colonel in the shadom she was his number two wife and has opted for the lifestyle of a nomadic tribe when the diplomat locates the girl he joins the caravan and attempts to persuade the girl to return action adventure drama romance action adventure drama romance action adventure drama romance action adventure drama romance action adventure drama romance anthonyquinn jennifero neill michaelsarrazin christopherlee josephcotten anthonyquinn jennifero neill michaelsarrazin christopherlee josephcotten jamesfargo jamesfargo jamesfargo jamesfargo jamesfargo jamesfargo 1978
26837,B-Girl,"A young female breakdancer, Angel, moves to Los Angeles after an attack by an ex-boyfriend nearly ends her dance career forever. B-Girl follows Angel through recovery and acceptance of a new life as she busts a move into the male-centric world of underground hip hop.","['Crime', 'Drama', 'Music']","['dancing', 'hip-hop', 'b-girl', 'streetdance', 'b-boying', 'b-girling', 'dancecrew', 'womandirector']","[""Julie'Jules'Urich"", 'MissyYager', 'WesleyJonathan', 'DrewSidora', 'AimeeGarcia']",EmilyDell,2009-07-29,2009.0,84.0,5.5,7,0.631571,a young female breakdancer angel moves to los angeles after an attack by an ex boyfriend nearly ends her dance career forever b girl follows angel through recovery and acceptance of a new life as she busts a move into the male centric world of underground hip hop crime drama music crime drama music crime drama music crime drama music crime drama music dancing hip hop b girl streetdance b boying b girling dancecrew womandirector dancing hip hop b girl streetdance b boying b girling dancecrew womandirector dancing hip hop b girl streetdance b boying b girling dancecrew womandirector dancing hip hop b girl streetdance b boying b girling dancecrew womandirector julie jules urich missyyager wesleyjonathan drewsidora aimeegarcia julie jules urich missyyager wesleyjonathan drewsidora aimeegarcia emilydell emilydell emilydell emilydell emilydell emilydell 2009
76706,Christmas Mail,"In this holiday romantic comedy, a mysterious woman who works at the post office answering Santa's mail captures the heart of a disillusioned postal carrier","['Comedy', 'Family']",[],"['AshleyScott', 'A.J.Buckley', 'RolandaWatts', 'VanessaEvigan', 'LochlynMunro']",JohnMurlowski,2010-12-01,2010.0,89.0,5.0,15,0.630226,in this holiday romantic comedy a mysterious woman who works at the post office answering santa s mail captures the heart of a disillusioned postal carrier comedy family comedy family comedy family comedy family comedy family ashleyscott a j buckley rolandawatts vanessaevigan lochlynmunro ashleyscott a j buckley rolandawatts vanessaevigan lochlynmunro johnmurlowski johnmurlowski johnmurlowski johnmurlowski johnmurlowski johnmurlowski 2010
43546,Bathing Beauty,A big splash in her first starring role: Esther Williams is a teacher at a women's college -- and wacky Red Skelton enrolls to be near her. An astonishing flames-and-fountains aquatic finale.,"['Comedy', 'Music']","['musical', ""girls'boardingschool"", 'swimmingpool', 'romanticcomedy']","['RedSkelton', 'EstherWilliams', 'BasilRathbone', 'BillGoodwin', 'JeanPorter']",GeorgeSidney,1944-07-01,1944.0,101.0,7.0,4,0.628051,a big splash in her first starring role esther williams is a teacher at a women s college and wacky red skelton enrolls to be near her an astonishing flames and fountains aquatic finale comedy music comedy music comedy music comedy music comedy music musical girls boardingschool swimmingpool romanticcomedy musical girls boardingschool swimmingpool romanticcomedy musical girls boardingschool swimmingpool romanticcomedy musical girls boardingschool swimmingpool romanticcomedy redskelton estherwilliams basilrathbone billgoodwin jeanporter redskelton estherwilliams basilrathbone billgoodwin jeanporter georgesidney georgesidney georgesidney georgesidney georgesidney georgesidney 1944
64559,The Swindle,"Betty and Victor are a pair of scam artists. One day Betty brings in Maurice, a treasurer of a multinational company. Maurice is due to transfer 5 millions francs out of Switzerland, and Betty is convinced he plans to steal that money.","['Comedy', 'Crime', 'Thriller']",[],"['MichelSerrault', 'IsabelleHuppert', 'FrançoisCluzet', 'Jean-FrançoisBalmer']",ClaudeChabrol,1997-10-15,1997.0,105.0,6.4,5,0.627964,betty and victor are a pair of scam artists one day betty brings in maurice a treasurer of a multinational company maurice is due to transfer 5 millions francs out of switzerland and betty is convinced he plans to steal that money comedy crime thriller comedy crime thriller comedy crime thriller comedy crime thriller comedy crime thriller michelserrault isabellehuppert fran oiscluzet jean fran oisbalmer michelserrault isabellehuppert fran oiscluzet jean fran oisbalmer claudechabrol claudechabrol claudechabrol claudechabrol claudechabrol claudechabrol 1997
162396,The Big Swap,"In this British drama, Ellen (Sorcha Brooks) and Jack (Antony Edridge) recall a time when they traded partners, and their remarks set a partner-swapping party in motion among four other couples. As the long night's journey into sex progresses, various fears and anxieties surface. Shown at Montreal's 1997 World Film Festival and the 1997 San Sebastian Film Festival.",[],[],"['MarkAdams', 'MarkCaven', 'AllisonEgan', 'JackieSawiris', 'KevinHowarth']",NiallJohnson,1998-06-11,1998.0,0.0,0.0,0,0.627763,in this british drama ellen sorcha brooks and jack antony edridge recall a time when they traded partners and their remarks set a partner swapping party in motion among four other couples as the long night s journey into sex progresses various fears and anxieties surface shown at montreal s 1997 world film festival and the 1997 san sebastian film festival markadams markcaven allisonegan jackiesawiris kevinhowarth markadams markcaven allisonegan jackiesawiris kevinhowarth nialljohnson nialljohnson nialljohnson nialljohnson nialljohnson nialljohnson 1998
43595,She Done Him Wrong,"New York singer and nightclub owner Lady Lou has more men friends than you can imagine. Unfortunately one of them is a vicious criminal who's escaped and is on the way to see ""his"" girl, not realising she hasn't exactly been faithful in his absence. Help is at hand in the form of young Captain Cummings a local temperance league leader though.",['Comedy'],"['singer', 'nightclubowner']","['MaeWest', 'CaryGrant', 'OwenMoore', 'GilbertRoland', 'NoahBeery']",LowellSherman,1933-02-09,1933.0,66.0,5.1,27,0.622752,new york singer and nightclub owner lady lou has more men friends than you can imagine unfortunately one of them is a vicious criminal who s escaped and is on the way to see his girl not realising she hasn t exactly been faithful in his absence help is at hand in the form of young captain cummings a local temperance league leader though comedy comedy comedy comedy comedy singer nightclubowner singer nightclubowner singer nightclubowner singer nightclubowner maewest carygrant owenmoore gilbertroland noahbeery maewest carygrant owenmoore gilbertroland noahbeery lowellsherman lowellsherman lowellsherman lowellsherman lowellsherman lowellsherman 1933
139998,Supporting Characters,Two New York film editors balance their personal relationships while reworking a movie in crisis.,"['Drama', 'Comedy']","['marriageproposal', 'relationship', 'filmmaking', 'filmediting']","['AlexKarpovsky', 'TarikLowe', 'ArielleKebbel', 'MelonieDiaz', 'KevinCorrigan']",DanielSchechter,2012-01-23,2012.0,87.0,6.7,10,0.620554,two new york film editors balance their personal relationships while reworking a movie in crisis drama comedy drama comedy drama comedy drama comedy drama comedy marriageproposal relationship filmmaking filmediting marriageproposal relationship filmmaking filmediting marriageproposal relationship filmmaking filmediting marriageproposal relationship filmmaking filmediting alexkarpovsky tariklowe ariellekebbel meloniediaz kevincorrigan alexkarpovsky tariklowe ariellekebbel meloniediaz kevincorrigan danielschechter danielschechter danielschechter danielschechter danielschechter danielschechter 2012
28666,The Woman Chaser,A 1950s used-car salesman (Patrick Warburton) wants to make a low-budget film about a trucker who accidentally runs down a child.,['Drama'],"['charleswilleford', 'usedcarsalesman']","['PatrickWarburton', 'EugeneRoche', 'RonMorgan', 'EmilyNewman', 'PaulMalevich']",RobinsonDevor,1999-10-08,1999.0,90.0,4.9,4,0.619979,a 1950s used car salesman patrick warburton wants to make a low budget film about a trucker who accidentally runs down a child drama drama drama drama drama charleswilleford usedcarsalesman charleswilleford usedcarsalesman charleswilleford usedcarsalesman charleswilleford usedcarsalesman patrickwarburton eugeneroche ronmorgan emilynewman paulmalevich patrickwarburton eugeneroche ronmorgan emilynewman paulmalevich robinsondevor robinsondevor robinsondevor robinsondevor robinsondevor robinsondevor 1999
76996,Love and Other Catastrophes,A day in the life of two film-school students trying to find love and another house-mate.,"['Comedy', 'Romance']","['independentfilm', 'womandirector']","['MattDay', 'MatthewDyktynski', 'AliceGarner', ""FrancesO'Connor"", 'RadhaMitchell']",Emma-KateCroghan,1996-08-01,1996.0,78.0,5.8,9,0.619348,a day in the life of two film school students trying to find love and another house mate comedy romance comedy romance comedy romance comedy romance comedy romance independentfilm womandirector independentfilm womandirector independentfilm womandirector independentfilm womandirector mattday matthewdyktynski alicegarner franceso connor radhamitchell mattday matthewdyktynski alicegarner franceso connor radhamitchell emma katecroghan emma katecroghan emma katecroghan emma katecroghan emma katecroghan emma katecroghan 1996
33430,Twin Falls Idaho,"Francis and Blake Falls are Siamese twins who live in a neat little room in a rundown hotel. While sharing some organs, Blake is always fit and Francis is very sickly. Into their world comes a young lady, who turns their world upside down. She gets involved with Blake, and convinces the two to attend a Halloween party, where they can pass themselves off as wearing a costume. Eventually Francis becomes really ill, and they have to be separated. They then face the physical and mental strains that come from their proposed separation.","['Drama', 'Romance']",['independentfilm'],"['MarkPolish', 'MichaelPolish', 'MicheleHicks', 'JonGries', 'PatrickBauchau']",MichaelPolish,1999-07-30,1999.0,111.0,7.0,11,0.619136,francis and blake falls are siamese twins who live in a neat little room in a rundown hotel while sharing some organs blake is always fit and francis is very sickly into their world comes a young lady who turns their world upside down she gets involved with blake and convinces the two to attend a halloween party where they can pass themselves off as wearing a costume eventually francis becomes really ill and they have to be separated they then face the physical and mental strains that come from their proposed separation drama romance drama romance drama romance drama romance drama romance independentfilm independentfilm independentfilm independentfilm markpolish michaelpolish michelehicks jongries patrickbauchau markpolish michaelpolish michelehicks jongries patrickbauchau michaelpolish michaelpolish michaelpolish michaelpolish michaelpolish michaelpolish 1999
54897,The Grace Card,"Everything can change in an instant ... and take a lifetime to unravel. When Mac McDonald loses his son in an accident, the ensuing 17 years of bitterness and pain erodes his love for his family and leaves him angry with God ... and just about everyone else. Mac's rage stonewalls his career in the police department and makes for a combustible situation when he's partnered with Sam Wright, a rising star on the force who happens to be a part-time pastor and a loving family man. Can they somehow join forces to help one another when it's impossible for either of them to look past their differences-especially the most obvious one? Every day, we have the opportunity to rebuild relationships and heal deep wounds by extending and receiving God's grace. Offer THE GRACE CARD ... and never underestimate the power of God's love.",['Drama'],"[""family'sdailylife"", 'bible', 'platoniclove', 'hope', 'churchservice', 'deathofafriend', 'policeeverydaylife']","['MichaelJoiner', 'MichaelHiggenbottom', 'LouisGossett,Jr.', 'CindyHodge']",DavidEvans,2011-02-25,2011.0,101.0,6.5,10,0.616283,everything can change in an instant and take a lifetime to unravel when mac mcdonald loses his son in an accident the ensuing 17 years of bitterness and pain erodes his love for his family and leaves him angry with god and just about everyone else mac s rage stonewalls his career in the police department and makes for a combustible situation when he s partnered with sam wright a rising star on the force who happens to be a part time pastor and a loving family man can they somehow join forces to help one another when it s impossible for either of them to look past their differences especially the most obvious one every day we have the opportunity to rebuild relationships and heal deep wounds by extending and receiving god s grace offer the grace card and never underestimate the power of god s love drama drama drama drama drama family sdailylife bible platoniclove hope churchservice deathofafriend policeeverydaylife family sdailylife bible platoniclove hope churchservice deathofafriend policeeverydaylife family sdailylife bible platoniclove hope churchservice deathofafriend policeeverydaylife family sdailylife bible platoniclove hope churchservice deathofafriend policeeverydaylife michaeljoiner michaelhiggenbottom louisgossett jr cindyhodge michaeljoiner michaelhiggenbottom louisgossett jr cindyhodge davidevans davidevans davidevans davidevans davidevans davidevans 2011
44770,The Exploding Girl,"On a summer break from college, Ivy, a young epileptic woman, struggles to balance her feelings for her fledgling boyfriend while her friend Al crashes with her for the season.","['Drama', 'Romance']",['independentfilm'],"['ZoeKazan', 'MarkRendall', 'MaryannUrbano', 'HunterCanning', 'FranklinPipp']",BradleyRustGray,2009-04-22,2009.0,80.0,6.4,15,0.611081,on a summer break from college ivy a young epileptic woman struggles to balance her feelings for her fledgling boyfriend while her friend al crashes with her for the season drama romance drama romance drama romance drama romance drama romance independentfilm independentfilm independentfilm independentfilm zoekazan markrendall maryannurbano huntercanning franklinpipp zoekazan markrendall maryannurbano huntercanning franklinpipp bradleyrustgray bradleyrustgray bradleyrustgray bradleyrustgray bradleyrustgray bradleyrustgray 2009
30867,Scott Walker: 30 Century Man,A documentary on the influential musician Scott Walker.,"['Documentary', 'Music']",['music'],"['ScottWalker', 'DamonAlbarn', 'DavidBowie', 'JarvisCocker', 'MarcAlmond']",StephenKijak,2006-10-31,2006.0,95.0,7.0,8,0.607782,a documentary on the influential musician scott walker documentary music documentary music documentary music documentary music documentary music music music music music scottwalker damonalbarn davidbowie jarviscocker marcalmond scottwalker damonalbarn davidbowie jarviscocker marcalmond stephenkijak stephenkijak stephenkijak stephenkijak stephenkijak stephenkijak 2006
161795,Déjà Vu,"L.A. shop owner Dana and Englishman Sean meet and fall in love at first sight, but Sean is married and Dana is to marry her business partner Alex.","['Romance', 'Drama']","['love', 'american', 'pin', 'stranger', 'ruby']","['StephenDillane', 'VictoriaFoyt', 'VanessaRedgrave', 'MichaelBrandon', 'GlynisBarber']",HenryJaglom,1998-04-22,1998.0,117.0,8.0,1,0.605645,l a shop owner dana and englishman sean meet and fall in love at first sight but sean is married and dana is to marry her business partner alex romance drama romance drama romance drama romance drama romance drama love american pin stranger ruby love american pin stranger ruby love american pin stranger ruby love american pin stranger ruby stephendillane victoriafoyt vanessaredgrave michaelbrandon glynisbarber stephendillane victoriafoyt vanessaredgrave michaelbrandon glynisbarber henryjaglom henryjaglom henryjaglom henryjaglom henryjaglom henryjaglom 1998
34941,The Last Time I Committed Suicide,"Neal Cassady is living the beat life during the 1940s, working at The Tire Yard and and philandering around town. However, he has visions of a happy life with kids and a white picket fence. When his girlfried, Joan, tries to kill herself he gets scared and runs away. But when Joan reappears will he take the chance at that happiness, or will he turn his back on it?",['Drama'],['independentfilm'],"['ThomasJane', 'KeanuReeves', 'ClaireForlani', 'GretchenMol', 'AdrienBrody']",StephenT.Kay,1997-06-20,1997.0,92.0,6.7,7,0.596889,neal cassady is living the beat life during the 1940s working at the tire yard and and philandering around town however he has visions of a happy life with kids and a white picket fence when his girlfried joan tries to kill herself he gets scared and runs away but when joan reappears will he take the chance at that happiness or will he turn his back on it drama drama drama drama drama independentfilm independentfilm independentfilm independentfilm thomasjane keanureeves claireforlani gretchenmol adrienbrody thomasjane keanureeves claireforlani gretchenmol adrienbrody stephent kay stephent kay stephent kay stephent kay stephent kay stephent kay 1997
290391,"Run, Hide, Die","On the anniversary weekend of the death of a young women's husband, five girls head out to a cabin to help their friend move past her husband's death. As the party continues a dark secret begins to unravel and a hideous past crawls out to seek revenge.","['Thriller', 'Horror']","['revenge', 'murder']","['AlisonMonda', 'AliciaMendez', 'IveyBronwen', 'TabithaBastien', 'KeikoGreen']",CollinJosephNeal,2015-09-01,2015.0,75.0,3.5,2,0.595809,on the anniversary weekend of the death of a young women s husband five girls head out to a cabin to help their friend move past her husband s death as the party continues a dark secret begins to unravel and a hideous past crawls out to seek revenge thriller horror thriller horror thriller horror thriller horror thriller horror revenge murder revenge murder revenge murder revenge murder alisonmonda aliciamendez iveybronwen tabithabastien keikogreen alisonmonda aliciamendez iveybronwen tabithabastien keikogreen collinjosephneal collinjosephneal collinjosephneal collinjosephneal collinjosephneal collinjosephneal 2015
38007,Ira & Abby,"A neurotic, young psychology student, with low self-esteem, has a chance encounter with a free-spirited, extremely gregarious woman who works at the Paris Health Club in New York City, and who suggests that they immediately get married to see how it will work out. Both of the student's parents are analysts, and they provide the happy couple with a gift certificate for a year of marriage counseling as a wedding present.","['Comedy', 'Romance']",['independentfilm'],"['ChrisMessina', 'JenniferWestfeldt', 'DavidMargulies', 'KaliRocha', 'KevinSussman']",RobertCary,2006-01-01,2006.0,104.0,5.8,9,0.595136,a neurotic young psychology student with low self esteem has a chance encounter with a free spirited extremely gregarious woman who works at the paris health club in new york city and who suggests that they immediately get married to see how it will work out both of the student s parents are analysts and they provide the happy couple with a gift certificate for a year of marriage counseling as a wedding present comedy romance comedy romance comedy romance comedy romance comedy romance independentfilm independentfilm independentfilm independentfilm chrismessina jenniferwestfeldt davidmargulies kalirocha kevinsussman chrismessina jenniferwestfeldt davidmargulies kalirocha kevinsussman robertcary robertcary robertcary robertcary robertcary robertcary 2006
